Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date_of_Journey_Day,Date_of_Journey_Month,Date_of_Journey_Year,Dep_Time_Hour,Dep_Time_Minute,Arrival_Time_Hour,Arrival_Time_Minute,Duration_Hour,Duration_Minute
7,4,4,1,0,8603.0,6,6,2019,12,0,7,40,19,40
7,4,4,1,0,8603.0,6,6,2019,12,0,19,15,7,15
10,3,3,2,0,14231.0,24,3,2019,13,55,23,25,9,30
10,4,4,1,0,15129.0,9,5,2019,23,5,4,25,29,20
2,4,4,2,0,11410.0,1,6,2019,20,45,7,10,10,25
7,2,2,1,0,12725.0,12,3,2019,8,50,9,25,24,35
10,4,4,1,0,13292.0,9,6,2019,9,35,12,35,27,0
1,3,3,0,0,3873.0,24,4,2019,6,55,9,30,2,35
3,0,0,0,0,3850.0,15,6,2019,7,55,10,15,2,20
1,3,3,2,0,8479.0,9,6,2019,11,35,18,50,7,15
10,3,3,2,0,14151.0,24,5,2019,9,35,23,35,14,0
7,2,2,0,0,5228.0,24,4,2019,6,10,8,55,2,45
5,3,3,2,0,9397.0,9,6,2019,7,10,9,5,25,55
10,1,1,0,1,4995.0,18,6,2019,7,5,8,30,1,25
7,4,4,1,0,10651.0,1,6,2019,19,45,19,15,23,30
2,2,2,0,0,4282.0,3,4,2019,4,55,7,45,2,50
7,3,3,1,0,10697.0,21,5,2019,8,20,21,50,13,30
10,3,3,2,1,9314.0,21,5,2019,9,35,14,25,28,50
3,0,0,0,0,3540.0,27,6,2019,5,15,7,40,2,25
7,4,4,1,0,9443.0,12,6,2019,16,40,19,15,26,35
8,4,4,2,0,15147.0,6,3,2019,7,30,15,30,8,0
10,2,2,0,0,8016.0,27,6,2019,8,20,11,20,3,0
3,1,1,0,0,2437.0,24,5,2019,21,20,22,50,1,30
3,4,4,2,0,6104.0,27,5,2019,10,35,1,30,14,55
1,1,1,0,2,1965.0,6,6,2019,22,45,0,15,1,30
8,4,4,2,0,7408.0,12,6,2019,13,0,21,0,8,0
3,1,1,0,0,4049.0,18,6,2019,6,25,7,55,1,30
10,2,2,0,0,8016.0,1,6,2019,19,50,22,50,3,0
8,4,4,2,0,10197.0,9,5,2019,7,0,19,0,12,0
10,3,3,2,1,10844.0,1,5,2019,21,10,8,15,11,5
10,3,3,2,0,12692.0,9,6,2019,17,0,19,10,26,10
10,3,3,2,0,14781.0,6,5,2019,8,25,16,20,7,55
4,3,3,2,0,7335.0,24,5,2019,23,30,7,45,8,15
10,2,2,0,0,7229.0,27,5,2019,8,20,11,20,3,0
5,2,2,0,0,4353.0,24,3,2019,21,10,0,5,2,55
10,3,3,2,0,13941.0,18,5,2019,20,0,8,15,12,15
10,2,2,2,0,12295.0,12,3,2019,9,45,14,25,4,40
10,4,4,2,1,12898.0,27,5,2019,22,50,12,35,13,45
5,3,3,2,0,7927.0,9,5,2019,7,10,22,40,15,30
2,2,2,0,0,4483.0,15,4,2019,23,55,2,45,2,50
10,2,2,2,0,19225.0,6,3,2019,11,40,18,25,6,45
4,4,4,2,0,4692.0,24,4,2019,7,25,13,35,6,10
10,2,2,2,0,13555.0,18,3,2019,21,25,9,30,12,5
3,4,4,2,0,6270.0,9,4,2019,15,0,1,30,10,30
10,3,3,2,0,13584.0,6,5,2019,18,55,16,20,21,25
10,4,4,1,0,13180.0,21,3,2019,16,10,18,50,26,40
10,3,3,2,0,14151.0,12,5,2019,20,25,18,0,21,35
5,4,4,0,0,6216.0,12,5,2019,6,0,9,10,3,10
8,4,4,2,0,15135.0,3,3,2019,7,30,18,50,11,20
8,4,4,2,1,15136.0,6,3,2019,11,30,21,0,9,30
10,4,4,2,1,10262.0,27,6,2019,2,15,19,0,16,45
10,3,3,2,1,12384.0,18,5,2019,9,35,22,5,12,30
10,3,3,2,1,9314.0,1,4,2019,9,35,19,10,9,35
10,3,3,2,1,9314.0,6,5,2019,17,0,18,0,25,0
7,4,4,2,0,10454.0,1,6,2019,9,0,19,15,10,15
7,4,4,2,0,8372.0,18,5,2019,23,0,7,40,8,40
10,4,4,2,1,11848.0,9,3,2019,19,45,4,25,8,40
3,4,4,2,0,6416.0,1,6,2019,8,30,21,0,12,30
3,1,1,0,0,3342.0,1,4,2019,9,10,10,40,1,30
10,3,3,1,1,10118.0,6,6,2019,6,30,7,25,24,55
7,3,3,1,0,14960.0,12,6,2019,16,45,12,30,19,45
3,4,4,2,0,6818.0,15,6,2019,5,5,16,10,11,5
7,3,3,0,0,5510.0,12,6,2019,14,15,16,45,2,30
10,3,3,2,0,14388.0,21,5,2019,6,30,9,20,26,50
8,4,4,2,0,7038.0,3,6,2019,14,55,22,30,7,35
8,4,4,2,0,8266.0,9,5,2019,8,45,19,15,10,30
10,4,4,1,0,14300.0,27,6,2019,18,20,19,0,24,40
7,3,3,2,0,8366.0,9,5,2019,9,25,7,55,22,30
10,2,2,2,0,17261.0,6,3,2019,22,50,10,25,11,35
5,3,3,2,0,8452.0,6,6,2019,7,10,9,5,25,55
3,3,3,2,0,8567.0,1,4,2019,15,10,20,30,5,20
8,4,4,2,0,9646.0,15,6,2019,7,5,22,30,15,25
7,4,4,1,0,8341.0,9,4,2019,22,0,19,15,21,15
10,4,4,2,1,12373.0,9,5,2019,17,30,19,0,25,30
1,0,0,0,2,3543.0,21,6,2019,17,45,20,5,2,20
10,3,3,2,1,13994.0,9,6,2019,17,0,23,35,6,35
3,2,2,0,0,4777.0,24,3,2019,4,0,6,50,2,50
8,4,4,2,0,7038.0,1,6,2019,14,55,22,30,7,35
3,1,1,0,0,3175.0,3,4,2019,16,55,18,25,1,30
8,4,4,2,0,7408.0,9,6,2019,10,0,21,0,11,0
3,2,2,0,0,3943.0,15,6,2019,21,15,0,15,3,0
10,4,4,2,0,15974.0,6,3,2019,8,0,4,25,20,25
1,3,3,0,0,3873.0,27,5,2019,6,55,9,30,2,35
3,2,2,0,0,4423.0,15,4,2019,10,10,13,0,2,50
10,4,4,1,0,15129.0,27,5,2019,9,40,4,25,18,45
3,4,4,2,0,8285.0,21,3,2019,8,25,21,0,12,35
7,1,1,0,0,3100.0,6,6,2019,6,20,7,40,1,20
7,2,2,1,0,25430.0,1,3,2019,8,50,9,25,24,35
1,1,1,0,2,2385.0,18,3,2019,13,10,14,30,1,20
10,3,3,2,0,11316.0,6,6,2019,10,20,17,35,7,15
10,4,4,2,1,10262.0,15,6,2019,2,15,19,0,16,45
7,3,3,1,0,7662.0,24,5,2019,5,50,13,15,7,25
10,3,3,2,0,14231.0,24,3,2019,16,55,19,40,26,45
3,4,4,2,0,6838.0,9,6,2019,9,15,21,0,11,45
10,4,4,1,0,13376.0,15,6,2019,6,45,4,25,21,40
10,4,4,2,1,10262.0,24,6,2019,15,0,19,0,28,0
3,4,4,2,0,8574.0,27,3,2019,7,30,15,30,8,0
10,2,2,2,1,7832.0,9,3,2019,21,25,7,40,10,15
8,4,4,2,0,12192.0,24,6,2019,3,50,19,0,15,10
10,1,1,0,1,4050.0,15,6,2019,10,20,11,50,1,30
4,2,2,0,0,6722.0,12,4,2019,7,45,10,40,2,55
10,3,3,2,1,10844.0,9,6,2019,20,0,16,20,20,20
8,4,4,2,0,7408.0,15,6,2019,7,0,21,0,14,0
10,4,4,2,0,14189.0,21,3,2019,20,50,4,25,7,35
1,3,3,0,2,3841.0,24,5,2019,17,10,19,40,2,30
10,3,3,2,1,8586.0,9,5,2019,14,5,4,40,14,35
8,4,4,2,0,7155.0,27,6,2019,10,35,19,15,8,40
10,3,3,2,1,9899.0,12,6,2019,8,25,18,15,9,50
10,3,3,2,0,14571.0,6,6,2019,8,25,19,50,11,25
3,2,2,0,0,4823.0,18,5,2019,18,55,21,50,2,55
10,2,2,0,1,4544.0,9,5,2019,8,20,11,20,3,0
7,2,2,2,5,14752.0,1,3,2019,0,30,20,30,20,0
7,3,3,1,0,11542.0,9,5,2019,9,25,13,45,28,20
10,4,4,0,1,7202.0,21,5,2019,9,50,13,5,3,15
8,4,4,2,0,11098.0,9,6,2019,10,35,19,0,8,25
7,1,1,0,0,2575.0,27,3,2019,19,30,20,45,1,15
8,4,4,2,0,6673.0,27,3,2019,13,0,1,35,12,35
3,2,2,0,0,14306.0,1,3,2019,18,55,21,45,2,50
10,4,4,2,0,15554.0,18,5,2019,21,50,4,25,6,35
10,3,3,2,1,9314.0,15,5,2019,9,35,14,25,28,50
10,1,1,0,1,4995.0,9,3,2019,6,30,8,0,1,30
10,2,2,2,1,7832.0,21,3,2019,11,40,7,40,20,0
10,3,3,2,1,8586.0,21,5,2019,8,25,8,15,23,50
7,4,4,0,0,6094.0,27,4,2019,5,10,8,0,2,50
10,4,4,1,0,13292.0,24,6,2019,5,30,19,0,13,30
10,4,4,1,1,10368.0,9,6,2019,5,30,4,25,22,55
8,4,4,2,0,9718.0,27,5,2019,10,0,21,0,11,0
10,2,2,2,1,7412.0,21,3,2019,8,55,7,40,22,45
7,4,4,1,0,10441.0,6,6,2019,22,0,19,15,21,15
3,4,4,2,0,14871.0,3,3,2019,10,45,1,35,14,50
10,4,4,2,0,15554.0,18,5,2019,8,0,19,0,11,0
10,2,2,2,0,8372.0,1,3,2019,14,5,19,10,5,5
3,1,1,0,0,3175.0,24,3,2019,16,55,18,25,1,30
1,0,0,0,0,3597.0,24,5,2019,17,45,20,5,2,20
1,1,1,0,2,1965.0,27,6,2019,13,15,14,45,1,30
8,4,4,2,0,12717.0,24,6,2019,10,0,19,0,9,0
3,4,4,0,0,6015.0,3,6,2019,14,25,17,40,3,15
2,2,2,0,0,5615.0,9,3,2019,23,25,2,10,2,45
8,4,4,2,0,7845.0,27,3,2019,19,0,1,35,6,35
10,3,3,2,1,10844.0,9,6,2019,21,10,22,35,25,25
10,2,2,2,0,27210.0,15,3,2019,21,25,5,5,7,40
3,3,3,0,0,4174.0,6,4,2019,14,25,16,55,2,30
8,4,4,2,0,6883.0,21,3,2019,8,0,21,0,13,0
8,4,4,2,0,6883.0,21,3,2019,9,0,21,0,12,0
10,3,3,2,0,8355.0,21,5,2019,10,20,17,35,7,15
1,2,2,0,2,5469.0,24,3,2019,20,30,23,20,2,50
10,2,2,0,1,6478.0,27,6,2019,6,0,8,45,2,45
5,2,2,0,0,11913.0,3,3,2019,19,40,22,20,2,40
3,4,4,2,0,7006.0,21,5,2019,18,35,1,30,6,55
10,3,3,2,0,12681.0,1,4,2019,16,30,22,35,6,5
10,4,4,1,0,15129.0,21,5,2019,23,5,19,0,19,55
8,4,4,2,0,13587.0,15,6,2019,14,0,21,0,7,0
10,4,4,2,0,14714.0,1,6,2019,19,15,19,0,23,45
3,2,2,2,0,6220.0,3,3,2019,7,30,12,20,4,50
10,4,4,2,1,10262.0,6,6,2019,7,5,12,35,5,30
7,3,3,2,0,8576.0,12,5,2019,9,25,18,30,9,5
10,3,3,2,1,10031.0,24,3,2019,19,45,20,40,24,55
10,4,4,1,0,12819.0,24,6,2019,19,10,19,0,23,50
4,4,4,2,0,5052.0,15,4,2019,7,25,13,35,6,10
10,2,2,2,0,22270.0,1,3,2019,8,0,8,15,24,15
5,2,2,0,0,5613.0,27,4,2019,7,0,9,40,2,40
1,3,3,0,0,3873.0,1,4,2019,9,0,11,25,2,25
3,4,4,0,0,6015.0,15,5,2019,5,35,8,50,3,15
10,3,3,2,1,10844.0,9,6,2019,6,30,12,0,5,30
1,1,1,0,0,2227.0,12,5,2019,13,15,14,45,1,30
10,2,2,0,0,7229.0,1,4,2019,19,50,22,50,3,0
10,4,4,1,1,10368.0,6,6,2019,5,30,19,0,13,30
10,4,4,2,1,12898.0,21,5,2019,17,30,4,25,10,55
8,4,4,2,0,12192.0,12,6,2019,7,0,19,0,12,0
10,3,3,2,0,12121.0,9,5,2019,9,35,23,35,14,0
7,4,4,1,0,16163.0,27,5,2019,6,50,7,40,24,50
10,2,2,2,0,12284.0,18,3,2019,5,45,18,25,12,40
3,2,2,0,0,5780.0,21,6,2019,19,30,22,15,2,45
10,1,1,0,1,4995.0,9,5,2019,10,20,11,50,1,30
3,4,4,2,0,6496.0,9,6,2019,5,10,10,5,4,55
7,4,4,1,0,12488.0,12,6,2019,12,20,19,15,30,55
3,2,2,0,0,4823.0,15,5,2019,7,10,10,5,2,55
1,1,1,0,2,2647.0,18,6,2019,5,45,7,15,1,30
3,2,2,0,0,12649.0,3,3,2019,13,0,15,50,2,50
8,4,4,2,0,8266.0,12,6,2019,11,40,19,15,7,35
5,4,4,0,0,6216.0,15,5,2019,6,0,9,10,3,10
3,2,2,0,0,4423.0,1,4,2019,1,30,4,15,2,45
10,2,2,2,0,17996.0,6,3,2019,8,0,8,15,24,15
1,4,4,2,2,5726.0,15,4,2019,8,45,13,15,4,30
8,4,4,2,0,15147.0,6,3,2019,6,0,15,30,9,30
10,4,4,2,0,15554.0,18,5,2019,20,55,19,0,22,5
10,4,4,1,0,12819.0,24,6,2019,23,5,4,25,29,20
8,4,4,2,0,7198.0,27,6,2019,18,0,1,30,7,30
3,4,4,2,0,5073.0,3,4,2019,16,0,21,0,5,0
3,2,2,0,0,3943.0,27,6,2019,21,15,0,15,3,0
10,1,1,0,1,3205.0,27,3,2019,7,10,8,35,1,25
1,2,2,0,2,3257.0,12,5,2019,5,55,8,35,2,40
3,3,3,0,0,4804.0,3,6,2019,22,15,0,50,2,35
3,2,2,2,0,10231.0,9,3,2019,16,50,21,35,4,45
10,4,4,2,1,12898.0,21,5,2019,20,55,4,25,7,30
3,1,1,0,0,2227.0,21,3,2019,21,20,22,45,1,25
7,3,3,1,0,9258.0,1,4,2019,12,0,11,10,23,10
10,3,3,2,1,9663.0,24,5,2019,16,30,9,20,16,50
10,1,1,0,0,8040.0,21,5,2019,7,5,8,30,1,25
4,2,2,0,0,3419.0,6,6,2019,20,55,23,40,2,45
10,2,2,0,0,8016.0,1,6,2019,7,10,10,10,3,0
10,2,2,0,0,7229.0,6,4,2019,17,45,20,45,3,0
4,4,4,2,0,4959.0,6,6,2019,10,35,19,35,9,0
7,3,3,1,0,10151.0,9,6,2019,12,0,11,10,23,10
7,4,4,3,0,10703.0,18,5,2019,5,15,19,15,38,0
10,3,3,2,1,10844.0,9,6,2019,8,25,18,15,9,50
3,4,4,2,0,7205.0,6,3,2019,16,10,22,20,6,10
10,2,2,2,0,12284.0,18,3,2019,8,55,18,25,9,30
10,3,3,2,1,13994.0,9,6,2019,9,35,22,5,12,30
3,4,4,0,0,6015.0,15,4,2019,14,25,17,40,3,15
3,3,3,2,0,4226.0,3,4,2019,6,15,10,30,4,15
10,4,4,1,0,9483.0,21,3,2019,19,10,18,50,23,40
10,2,2,0,1,5198.0,15,5,2019,7,10,10,10,3,0
10,4,4,1,1,10368.0,27,6,2019,5,30,19,0,13,30
5,0,0,0,0,11982.0,3,6,2019,17,45,20,5,2,20
7,2,2,2,0,8032.0,15,3,2019,11,50,13,0,25,10
7,3,3,0,0,5510.0,15,5,2019,14,15,16,45,2,30
3,4,4,2,0,8177.0,9,5,2019,23,30,4,35,5,5
2,4,4,2,0,11410.0,1,6,2019,16,45,22,25,5,40
4,4,4,2,0,9385.0,21,3,2019,7,0,12,50,5,50
10,4,4,2,1,10262.0,6,6,2019,10,0,19,0,9,0
1,3,3,0,0,3873.0,18,6,2019,9,0,11,25,2,25
8,4,4,2,0,11999.0,21,3,2019,11,40,18,50,7,10
10,4,4,1,0,14300.0,27,6,2019,18,20,12,35,18,15
1,1,1,0,2,2175.0,12,5,2019,13,15,14,45,1,30
7,4,4,1,0,14431.0,9,5,2019,6,50,7,40,24,50
10,2,2,0,0,7229.0,21,5,2019,6,0,8,45,2,45
3,3,3,2,0,3809.0,24,5,2019,19,20,23,45,4,25
8,4,4,2,0,7354.0,24,6,2019,7,30,19,15,11,45
8,4,4,2,0,12537.0,27,3,2019,8,0,15,30,7,30
7,4,4,2,0,9719.0,27,5,2019,13,0,19,15,6,15
10,1,1,0,0,8040.0,24,5,2019,10,20,11,50,1,30
10,1,1,0,1,4995.0,24,5,2019,7,5,8,30,1,25
3,2,2,0,0,4591.0,6,4,2019,23,30,2,20,2,50
7,3,3,2,0,7662.0,6,6,2019,16,45,21,5,28,20
3,0,0,0,0,3850.0,24,6,2019,7,55,10,15,2,20
3,4,4,2,0,6442.0,3,6,2019,8,35,22,30,13,55
3,4,4,2,0,11378.0,3,6,2019,23,30,4,35,5,5
8,4,4,2,0,13377.0,27,6,2019,15,0,1,30,10,30
10,3,3,2,1,10844.0,21,5,2019,8,25,20,45,12,20
10,1,1,0,1,4995.0,9,5,2019,7,5,8,30,1,25
7,4,4,1,0,6057.0,27,3,2019,17,15,9,25,16,10
7,2,2,0,0,5176.0,6,4,2019,10,0,12,45,2,45
10,4,4,1,0,13014.0,9,6,2019,9,40,4,25,18,45
3,2,2,2,4,7917.0,1,3,2019,16,15,20,35,4,20
1,4,4,2,0,5583.0,9,6,2019,6,5,11,20,5,15
10,2,2,0,0,7229.0,9,4,2019,6,0,8,45,2,45
3,4,4,2,0,7191.0,18,5,2019,16,0,1,30,9,30
10,1,1,0,1,3210.0,12,6,2019,19,35,21,5,1,30
3,4,4,2,0,14871.0,6,3,2019,15,0,1,35,10,35
8,4,4,2,0,8099.0,15,5,2019,8,30,19,15,10,45
7,3,3,2,0,8366.0,21,5,2019,9,25,18,30,9,5
3,0,0,0,0,6297.0,9,3,2019,22,5,0,25,2,20
8,4,4,2,0,18286.0,3,3,2019,13,0,21,0,8,0
10,4,4,2,0,17024.0,6,3,2019,23,5,19,45,20,40
10,2,2,0,1,6144.0,24,4,2019,7,10,10,10,3,0
8,4,4,2,0,13941.0,9,3,2019,6,0,19,45,13,45
10,2,2,0,1,3702.0,9,5,2019,18,55,22,0,3,5
1,4,4,2,0,5583.0,15,5,2019,6,5,11,20,5,15
7,1,1,2,0,10208.0,12,3,2019,19,40,9,10,13,30
10,3,3,2,1,12384.0,6,5,2019,9,35,18,0,8,25
7,3,3,1,0,17049.0,6,5,2019,10,0,5,25,19,25
3,4,4,2,0,7006.0,24,5,2019,7,30,21,0,13,30
7,3,3,1,0,12723.0,12,6,2019,5,50,20,25,14,35
10,4,4,2,1,10577.0,12,6,2019,8,0,4,25,20,25
10,2,2,2,0,16736.0,6,3,2019,7,0,19,10,12,10
10,4,4,2,1,10262.0,24,6,2019,13,0,4,25,15,25
8,4,4,2,0,7155.0,24,6,2019,11,25,19,15,7,50
8,4,4,2,0,15147.0,3,3,2019,10,20,1,35,15,15
3,2,2,0,0,4823.0,12,6,2019,7,10,10,5,2,55
7,2,2,2,0,8714.0,15,3,2019,9,30,16,20,6,50
10,3,3,2,0,10953.0,6,5,2019,9,35,9,45,24,10
7,3,3,2,0,10203.0,12,6,2019,20,30,20,25,23,55
10,4,4,2,1,12373.0,18,5,2019,13,0,12,35,23,35
10,3,3,2,0,14151.0,12,5,2019,9,35,23,35,14,0
10,3,3,2,0,12121.0,24,5,2019,9,35,14,25,28,50
5,4,4,0,0,5586.0,9,4,2019,6,0,9,10,3,10
10,3,3,2,1,10844.0,18,5,2019,8,25,12,0,27,35
10,3,3,2,1,8586.0,21,5,2019,21,10,4,40,7,30
1,4,4,2,0,5409.0,6,6,2019,17,55,22,50,4,55
8,4,4,1,0,7178.0,21,3,2019,9,45,21,20,11,35
8,4,4,2,1,5797.0,24,6,2019,10,20,1,30,15,10
10,3,3,2,0,13759.0,24,3,2019,19,45,19,40,23,55
7,3,3,1,0,13873.0,24,5,2019,7,0,1,20,18,20
10,4,4,2,0,16079.0,21,5,2019,20,55,19,0,22,5
1,1,1,0,0,2017.0,27,6,2019,13,15,14,45,1,30
10,3,3,2,1,10844.0,18,5,2019,20,0,18,15,22,15
1,2,2,0,2,3573.0,24,4,2019,21,10,0,5,2,55
10,3,3,2,1,8066.0,6,5,2019,9,35,9,45,24,10
10,4,4,2,1,14053.0,9,3,2019,20,50,18,50,22,0
10,2,2,2,0,12284.0,18,3,2019,8,0,15,15,7,15
1,4,4,2,0,5351.0,9,4,2019,6,5,11,20,5,15
10,3,3,2,1,7064.0,1,4,2019,16,30,16,20,23,50
3,4,4,2,0,10394.0,3,3,2019,2,5,7,25,5,20
10,3,3,2,1,9663.0,15,5,2019,18,55,9,20,14,25
8,4,4,2,0,13727.0,18,5,2019,17,30,1,30,8,0
10,4,4,2,1,10262.0,12,6,2019,19,15,12,35,17,20
3,2,2,0,0,4823.0,9,4,2019,7,10,10,5,2,55
2,2,2,0,0,7074.0,3,3,2019,5,50,8,40,2,50
8,4,4,2,0,17267.0,6,3,2019,7,5,21,0,13,55
8,4,4,2,0,14067.0,21,5,2019,15,0,1,30,10,30
3,2,2,0,0,4823.0,1,5,2019,8,30,11,20,2,50
3,2,2,0,0,4823.0,27,4,2019,20,0,22,50,2,50
2,2,2,0,0,4483.0,12,5,2019,23,55,2,45,2,50
7,3,3,1,0,14960.0,6,6,2019,9,50,23,15,13,25
7,2,2,0,0,7171.0,1,6,2019,17,0,19,45,2,45
7,3,3,2,0,12173.0,24,3,2019,20,30,8,55,12,25
7,2,2,2,0,11392.0,3,3,2019,0,30,8,45,8,15
7,3,3,1,0,16057.0,15,5,2019,10,0,13,45,27,45
10,3,3,2,0,14151.0,9,6,2019,17,0,10,55,17,55
10,2,2,0,1,4030.0,21,5,2019,11,10,14,5,2,55
3,3,3,2,0,4226.0,6,5,2019,19,35,23,15,3,40
7,4,4,2,0,11050.0,9,3,2019,4,0,19,15,15,15
7,2,2,0,0,6961.0,21,5,2019,10,0,12,45,2,45
10,3,3,2,0,14231.0,24,3,2019,21,10,9,15,12,5
10,4,4,1,1,10919.0,27,6,2019,14,35,12,35,22,0
7,4,4,1,0,10913.0,27,3,2019,7,0,19,15,12,15
3,0,0,0,0,5277.0,27,6,2019,22,5,0,25,2,20
8,4,4,2,0,7485.0,21,5,2019,10,20,21,0,10,40
10,3,3,2,0,14231.0,24,3,2019,16,55,16,20,23,25
4,4,4,2,0,4201.0,6,4,2019,7,25,13,35,6,10
7,4,4,0,0,7931.0,6,3,2019,14,10,17,10,3,0
8,4,4,2,0,6513.0,15,5,2019,14,55,22,30,7,35
10,4,4,2,0,14714.0,6,6,2019,15,0,19,0,28,0
3,3,3,2,0,6218.0,9,5,2019,18,5,23,30,5,25
7,4,4,1,0,8603.0,27,6,2019,12,0,19,15,7,15
3,4,4,2,0,7318.0,21,5,2019,8,30,21,0,12,30
8,4,4,2,0,13504.0,15,6,2019,10,0,19,0,9,0
8,4,4,2,0,9646.0,15,5,2019,7,5,22,30,15,25
3,3,3,0,0,5224.0,27,5,2019,11,30,14,5,2,35
10,3,3,2,0,12692.0,12,6,2019,9,35,18,0,8,25
10,3,3,2,1,9689.0,6,6,2019,10,20,17,35,7,15
7,3,3,1,0,13033.0,9,5,2019,10,0,1,20,15,20
10,3,3,2,0,13626.0,12,6,2019,6,30,16,20,9,50
3,1,1,0,0,2754.0,18,5,2019,19,5,20,35,1,30
10,3,3,2,0,12121.0,9,5,2019,17,0,9,45,16,45
3,2,2,0,0,3419.0,24,4,2019,1,30,4,15,2,45
7,3,3,1,0,13033.0,21,5,2019,10,0,1,20,15,20
3,3,3,0,0,4174.0,6,4,2019,4,40,7,15,2,35
2,4,4,2,0,6152.0,27,6,2019,7,55,22,25,14,30
7,4,4,0,0,5201.0,27,6,2019,5,10,8,0,2,50
10,2,2,2,1,9134.0,15,3,2019,7,0,16,10,9,10
7,3,3,1,0,13243.0,18,5,2019,7,0,1,20,18,20
10,4,4,1,0,15129.0,27,5,2019,5,30,4,25,22,55
10,1,1,0,1,2759.0,9,5,2019,19,35,21,5,1,30
3,2,2,0,0,4423.0,15,5,2019,6,5,8,50,2,45
5,3,3,2,0,9187.0,18,5,2019,7,10,22,40,15,30
8,4,4,2,0,7740.0,18,5,2019,7,10,22,30,15,20
10,2,2,0,1,6144.0,24,5,2019,19,50,22,50,3,0
8,4,4,2,0,10877.0,9,6,2019,4,55,12,35,7,40
3,4,4,2,0,6442.0,15,6,2019,11,55,22,30,10,35
3,4,4,2,0,7048.0,27,3,2019,4,45,15,30,10,45
8,4,4,2,1,5797.0,27,6,2019,15,15,1,30,10,15
7,2,2,1,0,10573.0,3,3,2019,6,45,23,55,17,10
3,4,4,2,0,7503.0,15,5,2019,8,30,21,0,12,30
3,4,4,2,0,6104.0,12,6,2019,17,30,1,30,8,0
10,3,3,2,1,9663.0,9,5,2019,21,10,8,15,11,5
10,2,2,0,1,5769.0,3,6,2019,11,10,14,5,2,55
7,1,1,0,0,3100.0,15,6,2019,13,55,15,25,1,30
10,4,4,2,1,12373.0,18,5,2019,17,30,4,25,10,55
1,3,3,0,2,3815.0,15,3,2019,9,0,11,30,2,30
10,4,4,1,0,14300.0,15,6,2019,12,15,12,35,24,20
3,2,2,0,0,4823.0,1,6,2019,7,10,10,5,2,55
3,1,1,0,0,2754.0,18,6,2019,19,5,20,35,1,30
8,4,4,2,0,9736.0,3,6,2019,6,0,19,15,13,15
10,2,2,2,1,7280.0,21,3,2019,9,45,14,25,4,40
8,4,4,2,0,7408.0,9,6,2019,8,0,21,0,13,0
10,3,3,2,0,13044.0,12,6,2019,20,0,12,0,16,0
7,3,3,1,0,12723.0,24,5,2019,5,50,23,15,17,25
10,3,3,2,1,8586.0,6,5,2019,16,30,4,40,12,10
3,4,4,2,0,6316.0,12,6,2019,16,0,1,30,9,30
10,4,4,2,0,15554.0,9,5,2019,9,0,19,0,10,0
1,1,1,0,2,2385.0,15,3,2019,13,10,14,30,1,20
8,4,4,2,0,13587.0,9,6,2019,13,0,21,0,8,0
3,4,4,2,0,13790.0,3,3,2019,2,35,8,30,5,55
7,4,4,1,0,10975.0,15,5,2019,9,45,9,25,23,40
10,3,3,2,0,14388.0,21,5,2019,8,25,9,20,24,55
8,4,4,2,0,7198.0,6,6,2019,18,0,1,30,7,30
10,4,4,1,1,13029.0,9,5,2019,9,40,12,35,26,55
8,4,4,2,1,12717.0,27,5,2019,7,5,19,15,12,10
3,4,4,2,0,14871.0,3,3,2019,6,40,13,20,6,40
10,3,3,1,1,10118.0,6,6,2019,6,30,20,50,14,20
10,4,4,2,1,10262.0,6,6,2019,22,50,4,25,5,35
10,1,1,0,1,2071.0,24,3,2019,2,55,4,25,1,30
7,2,2,0,0,5228.0,27,4,2019,21,5,23,55,2,50
10,2,2,2,1,7832.0,21,3,2019,16,55,11,25,18,30
8,4,4,2,0,7005.0,6,6,2019,11,40,21,0,9,20
10,4,4,1,0,14237.0,9,6,2019,18,25,12,35,18,10
1,2,2,0,0,3971.0,6,4,2019,21,10,0,5,2,55
3,2,2,0,0,3943.0,21,6,2019,22,10,1,0,2,50
3,4,4,2,0,8574.0,27,3,2019,6,40,15,30,8,50
7,4,4,1,0,12646.0,15,6,2019,5,55,19,15,13,20
10,4,4,1,0,13082.0,21,3,2019,13,0,18,50,29,50
10,3,3,2,0,13941.0,21,5,2019,8,25,8,15,23,50
4,4,4,2,0,5135.0,6,4,2019,7,0,12,55,5,55
7,3,3,2,0,11096.0,21,5,2019,10,0,20,25,10,25
10,2,2,2,0,13555.0,18,3,2019,22,50,9,30,10,40
5,2,2,0,0,5403.0,12,4,2019,9,45,12,35,2,50
10,4,4,1,1,15812.0,24,6,2019,11,40,19,0,7,20
10,3,3,2,0,14781.0,21,5,2019,20,0,8,15,12,15
7,4,4,2,0,8907.0,6,6,2019,13,30,23,0,9,30
7,3,3,0,0,4145.0,3,5,2019,20,45,23,20,2,35
10,3,3,2,0,14151.0,9,6,2019,20,25,9,45,13,20
8,4,4,2,0,7845.0,27,3,2019,6,0,15,30,9,30
8,4,4,2,0,8099.0,15,5,2019,9,15,19,15,10,0
8,4,4,2,0,13377.0,27,5,2019,15,0,1,30,10,30
7,2,2,1,0,12734.0,12,3,2019,6,50,11,20,28,30
10,4,4,2,1,10262.0,3,6,2019,22,50,4,25,5,35
